move_key,symbol,year,event_type,event_ordinal,date,pct_through_move,gain_from_move_start,history_bars,label,move_gain_pct,close,event_gap_pct,event_rel_vol,event_rel_vol20,close_in_range,adr_pct_20,dollar_vol_20m,rs_63d,above_sma50,above_sma200,ema_stack_bull,trend_template,pct_off_52wk_high,pct_above_52wk_low,prior_gain_1m,prior_gain_3m,prior_gain_6m,trail60_ema10_adh,trail60_sma50_touches,tightness_10,depth_20,contraction_5v15,spy_above_50sma,spy_above_200sma,fwd_bars,fwd_ret_5,fwd_ret_10,fwd_ret_20,fwd_ret_60,fwd_mfe_60,fwd_mae_60,lod_stop_survives_20,reach_2r_before_stop,fwd_ema10_adh_60,fwd_max_dd_60
USAR_2025,USAR,2025,gap,3,2025-04-15,9.5,122.4,407,,691.01,13.52,21.79,12.07,5.08,40.8,22.62,19.02,1.16,True,True,False,False,-32.4,143.17,-4.32,7.64,25.77,31.67,9,25.24,69.93,0.6,False,False,60,-19.53,-22.26,-34.25,-12.35,37.2,-40.83,False,True,46.67,-48.91
USAR_2025,USAR,2025,gap,4,2025-04-16,10.2,157.6,408,,691.01,15.66,9.2,12.22,5.11,31.84,22.77,28.35,1.32,True,True,False,False,-21.7,181.65,-9.74,19.09,45.4,31.67,9,30.68,70.03,1.12,False,False,60,-15.52,-38.31,-39.59,-0.77,4.9,-48.91,False,False,46.67,-43.22
USAR_2025,USAR,2025,gap,5,2025-06-02,32.8,55.3,439,,691.01,9.44,8.16,0.96,2.11,37.93,8.66,7.14,0.84,False,False,False,False,-52.8,69.78,-2.28,-14.65,-11.94,38.33,5,5.97,29.14,0.71,True,True,60,38.56,47.99,11.55,66.21,108.5,-7.1,False,False,63.33,-35.86
USAR_2025,USAR,2025,gap,6,2025-06-05,35.0,72.9,442,,691.01,10.51,5.99,2.24,3.76,46.15,9.27,10.47,0.95,True,False,False,False,-47.45,89.03,2.24,-1.78,-1.59,40.0,5,8.73,29.08,1.18,True,True,60,38.25,15.51,-8.56,32.83,87.27,-11.32,False,True,58.33,-35.86
USAR_2025,USAR,2025,breakout20,1,2025-06-06,35.8,90.0,443,,691.01,11.55,3.81,1.72,2.69,66.66,9.35,11.91,0.85,True,True,True,False,-42.25,107.73,8.55,-11.09,7.19,41.67,5,11.69,33.44,1.38,True,True,60,14.63,8.48,-14.81,19.13,70.41,-19.31,False,True,56.67,-35.86
USAR_2025,USAR,2025,gap,7,2025-07-10,51.8,80.9,465,,691.01,11.0,18.9,4.2,2.98,21.11,8.69,33.03,1.04,True,False,False,False,-45.0,97.84,-15.9,30.95,-10.93,46.67,7,8.8,37.99,0.49,True,True,60,40.45,11.82,36.73,136.0,156.82,-4.55,False,False,63.33,-29.99
USAR_2025,USAR,2025,breakout20,2,2025-07-15,54.0,155.6,468,,691.01,15.54,7.17,6.8,4.86,91.56,9.03,41.26,1.6,True,True,True,False,-22.3,179.5,6.95,87.0,24.42,46.67,8,16.05,41.16,1.11,True,True,60,-16.28,-28.89,22.52,73.87,98.97,-29.79,False,False,63.33,-29.99
USAR_2025,USAR,2025,breakout50,1,2025-07-15,54.0,155.6,468,,691.01,15.54,7.17,6.8,4.86,91.56,9.03,41.26,1.6,True,True,True,False,-22.3,179.5,6.95,87.0,24.42,46.67,8,16.05,41.16,1.11,True,True,60,-16.28,-28.89,22.52,73.87,98.97,-29.79,False,False,63.33,-29.99
USAR_2025,USAR,2025,gap,8,2025-07-15,54.0,155.6,468,,691.01,15.54,7.17,6.8,4.86,91.56,9.03,41.26,1.6,True,True,True,False,-22.3,179.5,6.95,87.0,24.42,46.67,8,16.05,41.16,1.11,True,True,60,-16.28,-28.89,22.52,73.87,98.97,-29.79,False,False,63.33,-29.99
USAR_2025,USAR,2025,gap,9,2025-07-16,54.7,134.5,469,,691.01,14.26,5.86,4.26,2.94,15.38,9.49,46.93,1.05,True,True,True,False,-28.7,156.47,7.7,21.36,13.72,46.67,8,17.99,43.38,1.31,True,True,60,-10.66,-21.81,19.14,117.88,128.54,-23.49,False,False,63.33,-29.99
USAR_2025,USAR,2025,gap,10,2025-08-04,64.2,130.1,482,,691.01,13.99,6.1,2.84,1.87,18.18,9.73,75.55,1.22,True,True,True,True,-30.05,151.62,40.89,35.69,5.98,46.67,6,8.0,42.35,0.61,True,True,60,10.36,12.22,-0.21,43.89,214.37,-5.08,False,False,61.67,-48.22
USAR_2025,USAR,2025,breakout20,3,2025-08-12,68.6,213.2,488,,691.01,19.04,2.01,3.72,2.57,84.23,10.36,104.05,1.97,True,True,True,True,-4.8,242.45,60.68,116.86,56.97,56.67,6,14.73,44.57,1.15,True,True,60,-22.06,-17.65,-27.15,-11.4,130.99,-29.99,False,False,51.67,-59.33
USAR_2025,USAR,2025,breakout50,2,2025-08-12,68.6,213.2,488,,691.01,19.04,2.01,3.72,2.57,84.23,10.36,104.05,1.97,True,True,True,True,-4.8,242.45,60.68,116.86,56.97,56.67,6,14.73,44.57,1.15,True,True,60,-22.06,-17.65,-27.15,-11.4,130.99,-29.99,False,False,51.67,-59.33
USAR_2025,USAR,2025,gap,11,2025-09-16,86.1,145.4,512,,691.01,14.92,6.11,1.55,1.97,37.82,7.22,69.23,0.98,True,True,False,False,-25.4,168.35,-13.21,6.8,5.59,48.33,12,2.92,21.17,0.65,True,True,60,19.64,15.21,151.64,12.2,194.77,-23.26,True,True,48.33,-70.4
USAR_2025,USAR,2025,breakout20,4,2025-09-23,89.8,193.6,517,,691.01,17.85,1.24,1.79,2.24,84.75,6.86,77.79,1.29,True,True,True,False,-10.75,221.04,12.33,40.55,87.89,51.67,11,8.71,26.54,1.11,True,True,60,-3.7,58.38,49.75,-24.03,146.39,-35.85,False,False,43.33,-70.4
USAR_2025,USAR,2025,breakout20,5,2025-10-02,94.9,273.5,524,,691.01,22.71,0.54,3.65,3.44,86.45,9.28,124.86,2.14,True,True,True,True,-2.82,308.45,65.04,128.7,231.53,63.33,9,10.57,42.96,1.23,True,True,60,36.81,25.67,-13.34,-44.08,93.66,-49.58,True,True,31.67,-70.4
USAR_2025,USAR,2025,breakout50,3,2025-10-02,94.9,273.5,524,,691.01,22.71,0.54,3.65,3.44,86.45,9.28,124.86,2.14,True,True,True,True,-2.82,308.45,65.04,128.7,231.53,63.33,9,10.57,42.96,1.23,True,True,60,36.81,25.67,-13.34,-44.08,93.66,-49.58,True,True,31.67,-70.4
USAR_2025,USAR,2025,gap,12,2025-10-03,95.6,327.0,525,,691.01,25.96,14.88,5.52,4.56,29.32,9.56,176.69,2.51,True,True,True,True,-8.11,366.91,83.98,170.14,299.38,63.33,9,16.48,52.81,2.08,True,True,60,25.62,6.82,-25.08,-53.27,69.41,-55.89,False,True,30.0,-70.4
USAR_2025,USAR,2025,gap,13,2025-10-06,96.4,332.9,526,,691.01,26.32,7.86,2.51,1.98,29.97,10.12,200.76,2.47,True,True,True,True,-9.55,373.38,89.9,167.48,248.61,63.33,8,18.82,53.4,2.32,True,True,60,46.96,20.02,-35.75,-54.79,67.1,-56.5,False,True,28.33,-70.4
USAR_2025,USAR,2025,gap,14,2025-10-09,98.5,411.0,529,,691.01,31.07,6.24,2.97,2.12,68.13,11.35,285.34,2.7,True,True,True,True,-4.66,458.81,124.01,190.1,321.57,63.33,8,22.53,58.38,0.77,True,True,60,-8.14,-22.59,-49.08,-43.61,41.55,-63.15,False,True,28.33,-70.4
USAR_2025,USAR,2025,gap,15,2025-10-10,99.3,436.3,530,,691.01,32.61,10.19,5.14,3.39,19.88,12.01,365.79,2.63,True,True,True,True,-13.84,486.51,124.43,175.19,284.1,63.33,8,22.44,64.16,0.87,True,True,60,-14.96,-27.72,-46.76,-47.29,34.87,-64.89,False,True,28.33,-70.4
USAR_2025,USAR,2025,gap,16,2025-10-13,100.0,536.2,531,,691.01,38.68,18.28,4.69,2.9,18.21,12.43,458.61,2.34,True,True,True,True,-12.05,595.68,175.11,148.91,365.46,63.33,8,24.09,67.42,1.23,True,True,60,-18.33,-44.16,-55.46,-56.75,8.58,-70.4,False,False,28.33,-69.5
UUUU_2025,UUUU,2025,move_start,1,2025-04-07,0.0,0.0,4014,,754.06,3.45,-6.96,1.25,1.56,58.82,5.34,25.96,0.71,False,False,False,False,-53.82,7.81,-15.23,-39.9,-38.28,23.33,1,6.81,28.08,0.65,False,False,60,23.19,26.09,33.62,78.84,84.93,-2.61,True,True,78.33,-15.15
UUUU_2025,UUUU,2025,breakout20,1,2025-04-17,6.1,43.5,4022,,754.06,4.95,10.84,2.42,2.57,66.0,6.99,33.11,1.1,True,False,False,False,-33.73,54.69,15.65,-2.37,-10.49,31.67,2,12.35,37.5,1.06,False,False,60,-8.89,-6.46,-11.72,66.46,67.37,-15.15,False,False,76.67,-12.68
UUUU_2025,UUUU,2025,gap,1,2025-04-17,6.1,43.5,4022,,754.06,4.95,10.84,2.42,2.57,66.0,6.99,33.11,1.1,True,False,False,False,-33.73,54.69,15.65,-2.37,-10.49,31.67,2,12.35,37.5,1.06,False,False,60,-8.89,-6.46,-11.72,66.46,67.37,-15.15,False,False,76.67,-12.68
UUUU_2025,UUUU,2025,breakout20,2,2025-05-23,25.0,56.5,4047,,754.06,5.4,11.11,4.02,3.79,94.29,5.51,41.4,1.22,True,True,True,False,-27.71,68.75,12.27,18.42,-18.67,53.33,4,6.69,22.79,1.94,True,True,60,-9.81,4.63,4.63,57.96,98.89,-10.74,True,True,80.0,-20.93
UUUU_2025,UUUU,2025,breakout50,1,2025-05-23,25.0,56.5,4047,,754.06,5.4,11.11,4.02,3.79,94.29,5.51,41.4,1.22,True,True,True,False,-27.71,68.75,12.27,18.42,-18.67,53.33,4,6.69,22.79,1.94,True,True,60,-9.81,4.63,4.63,57.96,98.89,-10.74,True,True,80.0,-20.93
UUUU_2025,UUUU,2025,gap,2,2025-05-23,25.0,56.5,4047,,754.06,5.4,11.11,4.02,3.79,94.29,5.51,41.4,1.22,True,True,True,False,-27.71,68.75,12.27,18.42,-18.67,53.33,4,6.69,22.79,1.94,True,True,60,-9.81,4.63,4.63,57.96,98.89,-10.74,True,True,80.0,-20.93
UUUU_2025,UUUU,2025,gap,3,2025-06-03,29.5,61.7,4053,,754.06,5.58,8.42,2.31,2.02,73.33,5.34,50.72,1.34,True,True,True,False,-25.3,74.37,20.52,38.12,-19.83,60.0,4,8.73,26.83,0.66,True,True,60,-3.94,5.38,12.19,109.32,139.07,-6.09,True,True,83.33,-20.93
UUUU_2025,UUUU,2025,breakout20,3,2025-07-02,44.7,81.4,4073,,754.06,6.26,1.74,1.61,1.41,80.65,6.83,66.88,1.54,True,True,True,False,-16.2,95.62,28.54,70.57,20.38,76.67,4,4.24,17.87,0.93,True,True,60,3.99,46.33,45.21,166.93,200.0,-11.02,False,False,86.67,-20.93
UUUU_2025,UUUU,2025,breakout50,2,2025-07-02,44.7,81.4,4073,,754.06,6.26,1.74,1.61,1.41,80.65,6.83,66.88,1.54,True,True,True,False,-16.2,95.62,28.54,70.57,20.38,76.67,4,4.24,17.87,0.93,True,True,60,3.99,46.33,45.21,166.93,200.0,-11.02,False,False,86.67,-20.93
UUUU_2025,UUUU,2025,gap,4,2025-07-10,48.5,88.7,4078,,754.06,6.51,8.23,2.98,2.69,72.86,6.69,69.26,1.5,True,True,True,False,-12.85,103.44,15.22,89.24,11.66,76.67,4,5.28,21.79,0.99,True,True,60,40.71,53.0,47.47,153.76,188.48,-5.84,True,True,88.33,-20.93
UUUU_2025,UUUU,2025,breakout20,4,2025-07-14,50.0,103.2,4080,,754.06,7.01,0.0,1.39,1.27,98.31,7.08,73.4,1.55,True,True,True,False,-6.16,119.06,29.57,84.96,29.81,76.67,3,7.29,25.36,1.27,True,True,60,31.38,43.22,37.09,150.93,171.17,-2.0,True,True,88.33,-20.93
UUUU_2025,UUUU,2025,breakout50,3,2025-07-14,50.0,103.2,4080,,754.06,7.01,0.0,1.39,1.27,98.31,7.08,73.4,1.55,True,True,True,False,-6.16,119.06,29.57,84.96,29.81,76.67,3,7.29,25.36,1.27,True,True,60,31.38,43.22,37.09,150.93,171.17,-2.0,True,True,88.33,-20.93
UUUU_2025,UUUU,2025,breakout20,5,2025-07-24,56.1,188.7,4088,,754.06,9.96,-0.84,1.02,0.88,90.37,7.49,107.42,1.88,True,True,True,False,-0.65,211.25,76.28,122.32,70.84,76.67,2,13.21,45.64,0.36,True,True,60,-8.73,-3.61,-5.62,111.45,174.4,-18.07,False,False,86.67,-26.76
UUUU_2025,UUUU,2025,breakout50,4,2025-07-24,56.1,188.7,4088,,754.06,9.96,-0.84,1.02,0.88,90.37,7.49,107.42,1.88,True,True,True,False,-0.65,211.25,76.28,122.32,70.84,76.67,2,13.21,45.64,0.36,True,True,60,-8.73,-3.61,-5.62,111.45,174.4,-18.07,False,False,86.67,-26.76
UUUU_2025,UUUU,2025,breakout20,6,2025-08-25,72.7,216.8,4110,,754.06,10.93,1.61,1.38,1.4,60.71,8.72,126.95,1.82,True,True,True,False,-2.31,241.56,9.19,102.41,139.69,80.0,0,8.22,27.07,1.2,True,True,60,3.93,19.67,52.52,37.69,150.05,-2.56,True,True,63.33,-46.32
UUUU_2025,UUUU,2025,breakout50,5,2025-08-25,72.7,216.8,4110,,754.06,10.93,1.61,1.38,1.4,60.71,8.72,126.95,1.82,True,True,True,False,-2.31,241.56,9.19,102.41,139.69,80.0,0,8.22,27.07,1.2,True,True,60,3.93,19.67,52.52,37.69,150.05,-2.56,True,True,63.33,-46.32
UUUU_2025,UUUU,2025,gap,5,2025-08-26,73.5,256.8,4111,,754.06,12.31,5.58,2.67,2.54,46.35,9.07,144.56,2.07,True,True,True,False,-7.72,284.69,22.61,125.87,182.34,81.67,0,11.5,38.83,1.98,True,True,60,-7.07,2.6,37.04,25.83,122.01,-13.48,False,False,61.67,-46.32
UUUU_2025,UUUU,2025,breakout20,7,2025-09-15,83.3,300.6,4124,,754.06,13.82,0.08,1.38,1.27,86.71,8.91,173.69,2.22,True,True,True,True,-2.12,331.88,41.16,145.91,234.62,81.67,0,6.97,42.21,0.44,True,True,60,12.66,19.54,72.0,11.43,97.76,-12.59,True,True,51.67,-53.94
UUUU_2025,UUUU,2025,breakout50,6,2025-09-15,83.3,300.6,4124,,754.06,13.82,0.08,1.38,1.27,86.71,8.91,173.69,2.22,True,True,True,True,-2.12,331.88,41.16,145.91,234.62,81.67,0,6.97,42.21,0.44,True,True,60,12.66,19.54,72.0,11.43,97.76,-12.59,True,True,51.67,-53.94
UUUU_2025,UUUU,2025,breakout20,8,2025-10-09,97.0,471.0,4142,,754.06,19.7,5.56,2.14,1.65,59.5,9.54,362.73,2.77,True,True,True,True,-3.95,515.62,55.98,198.48,417.06,88.33,0,7.24,42.37,0.64,True,True,60,10.1,7.92,-23.25,-6.9,38.73,-38.68,False,True,38.33,-53.94
UUUU_2025,UUUU,2025,breakout50,7,2025-10-09,97.0,471.0,4142,,754.06,19.7,5.56,2.14,1.65,59.5,9.54,362.73,2.77,True,True,True,True,-3.95,515.62,55.98,198.48,417.06,88.33,0,7.24,42.37,0.64,True,True,60,10.1,7.92,-23.25,-6.9,38.73,-38.68,False,True,38.33,-53.94
UUUU_2025,UUUU,2025,gap,6,2025-10-09,97.0,471.0,4142,,754.06,19.7,5.56,2.14,1.65,59.5,9.54,362.73,2.77,True,True,True,True,-3.95,515.62,55.98,198.48,417.06,88.33,0,7.24,42.37,0.64,True,True,60,10.1,7.92,-23.25,-6.9,38.73,-38.68,False,True,38.33,-53.94
UUUU_2025,UUUU,2025,gap,7,2025-10-10,97.7,489.6,4143,,754.06,20.34,7.82,2.63,1.94,6.45,9.78,405.23,2.78,True,True,True,True,-9.07,535.62,62.33,190.16,436.68,88.33,0,9.31,46.97,0.8,True,True,60,3.54,5.06,-23.06,-6.83,34.37,-40.61,False,True,38.33,-53.94
UUUU_2025,UUUU,2025,gap,8,2025-10-13,98.5,589.0,4144,,754.06,23.77,19.67,2.36,1.71,35.57,9.59,443.12,2.87,True,True,True,True,-7.47,642.81,99.25,206.31,478.35,88.33,0,14.15,48.66,1.57,True,True,60,-5.01,-19.65,-30.63,-21.79,14.98,-49.18,False,False,38.33,-53.94
UUUU_2025,UUUU,2025,gap,9,2025-10-14,99.2,660.3,4145,,754.06,26.23,9.72,3.13,2.19,86.95,10.08,513.62,3.0,True,True,True,True,-2.42,719.69,89.8,218.33,517.18,88.33,0,17.92,49.87,1.71,True,True,60,-21.35,-23.64,-40.22,-30.77,4.19,-53.94,False,False,38.33,-51.66
VSAT_2025,VSAT,2025,move_start,1,2025-04-09,0.0,0.0,6352,partial,492.26,8.82,-2.47,1.27,1.55,92.7,8.32,26.91,0.98,False,False,False,False,-66.97,31.84,-8.6,-8.7,-21.04,43.33,17,12.47,39.37,0.73,False,False,60,-7.37,-1.7,3.63,80.5,87.41,-9.83,True,True,63.33,-24.11
VSAT_2025,VSAT,2025,breakout20,1,2025-05-12,14.9,16.7,6374,partial,492.26,10.29,3.92,0.86,1.04,54.55,5.22,18.15,0.96,True,False,False,False,-61.46,53.81,24.58,-7.88,1.18,48.33,20,3.68,24.54,0.9,True,True,60,4.08,-10.11,3.11,154.81,177.84,-16.37,False,True,66.67,-24.11
VSAT_2025,VSAT,2025,breakout20,2,2025-06-13,30.4,42.9,6397,partial,492.26,12.6,0.88,3.19,2.16,67.48,7.19,51.2,1.21,True,True,True,False,-52.81,88.34,19.77,27.92,36.07,48.33,15,12.65,34.6,1.41,True,True,60,1.83,15.87,19.68,131.27,168.65,-1.59,True,True,81.67,-23.51
VSAT_2025,VSAT,2025,breakout50,1,2025-06-13,30.4,42.9,6397,partial,492.26,12.6,0.88,3.19,2.16,67.48,7.19,51.2,1.21,True,True,True,False,-52.81,88.34,19.77,27.92,36.07,48.33,15,12.65,34.6,1.41,True,True,60,1.83,15.87,19.68,131.27,168.65,-1.59,True,True,81.67,-23.51
VSAT_2025,VSAT,2025,breakout20,3,2025-06-25,35.1,63.3,6404,partial,492.26,14.4,0.92,1.47,1.0,79.07,6.84,55.15,1.17,True,True,True,False,-46.07,115.25,57.38,22.97,67.83,50.0,14,7.56,41.69,0.44,True,True,60,5.63,6.94,0.49,105.62,136.44,-3.13,True,True,78.33,-23.51
VSAT_2025,VSAT,2025,breakout50,2,2025-06-25,35.1,63.3,6404,partial,492.26,14.4,0.92,1.47,1.0,79.07,6.84,55.15,1.17,True,True,True,False,-46.07,115.25,57.38,22.97,67.83,50.0,14,7.56,41.69,0.44,True,True,60,5.63,6.94,0.49,105.62,136.44,-3.13,True,True,78.33,-23.51
VSAT_2025,VSAT,2025,breakout20,4,2025-08-04,53.4,129.9,6431,partial,492.26,20.28,10.86,2.65,3.61,84.69,6.4,46.19,1.94,True,True,True,True,-24.04,203.14,24.57,116.2,110.81,65.0,4,11.17,32.16,2.05,True,True,60,25.99,35.06,52.96,94.33,97.63,-2.81,True,True,76.67,-23.51
VSAT_2025,VSAT,2025,breakout50,3,2025-08-04,53.4,129.9,6431,partial,492.26,20.28,10.86,2.65,3.61,84.69,6.4,46.19,1.94,True,True,True,True,-24.04,203.14,24.57,116.2,110.81,65.0,4,11.17,32.16,2.05,True,True,60,25.99,35.06,52.96,94.33,97.63,-2.81,True,True,76.67,-23.51
VSAT_2025,VSAT,2025,gap,1,2025-08-04,53.4,129.9,6431,partial,492.26,20.28,10.86,2.65,3.61,84.69,6.4,46.19,1.94,True,True,True,True,-24.04,203.14,24.57,116.2,110.81,65.0,4,11.17,32.16,2.05,True,True,60,25.99,35.06,52.96,94.33,97.63,-2.81,True,True,76.67,-23.51
VSAT_2025,VSAT,2025,breakout20,5,2025-08-26,64.2,249.2,6447,partial,492.26,30.8,1.91,1.58,1.13,94.47,7.3,123.92,3.05,True,True,True,True,-0.39,360.39,107.27,232.97,255.25,78.33,2,4.99,52.7,0.39,True,True,60,-4.22,-5.39,-7.47,13.38,41.53,-15.26,False,False,60.0,-20.72
VSAT_2025,VSAT,2025,breakout50,4,2025-08-26,64.2,249.2,6447,partial,492.26,30.8,1.91,1.58,1.13,94.47,7.3,123.92,3.05,True,True,True,True,-0.39,360.39,107.27,232.97,255.25,78.33,2,4.99,52.7,0.39,True,True,60,-4.22,-5.39,-7.47,13.38,41.53,-15.26,False,False,60.0,-20.72
VSAT_2025,VSAT,2025,breakout20,6,2025-10-08,84.5,304.2,6477,partial,492.26,35.65,2.94,0.94,1.17,99.27,6.91,107.08,2.15,True,True,True,True,-0.08,432.88,15.48,131.49,362.99,68.33,0,7.5,26.85,0.81,True,True,60,2.36,-3.0,6.37,7.99,22.27,-18.29,True,False,56.67,-26.85
VSAT_2025,VSAT,2025,breakout50,5,2025-10-08,84.5,304.2,6477,partial,492.26,35.65,2.94,0.94,1.17,99.27,6.91,107.08,2.15,True,True,True,True,-0.08,432.88,15.48,131.49,362.99,68.33,0,7.5,26.85,0.81,True,True,60,2.36,-3.0,6.37,7.99,22.27,-18.29,True,False,56.67,-26.85
VSAT_2025,VSAT,2025,breakout20,7,2025-10-27,93.2,343.7,6490,partial,492.26,39.13,1.78,0.53,0.74,100.0,6.79,84.34,2.47,True,True,True,True,0.0,484.9,35.26,166.37,317.61,76.67,0,3.41,33.3,0.44,True,True,60,-1.87,-5.49,-17.35,10.61,18.66,-25.56,False,False,58.33,-26.85
VSAT_2025,VSAT,2025,breakout50,6,2025-10-27,93.2,343.7,6490,partial,492.26,39.13,1.78,0.53,0.74,100.0,6.79,84.34,2.47,True,True,True,True,0.0,484.9,35.26,166.37,317.61,76.67,0,3.41,33.3,0.44,True,True,60,-1.87,-5.49,-17.35,10.61,18.66,-25.56,False,False,58.33,-26.85
VSAT_2025,VSAT,2025,gap,2,2025-11-10,100.0,319.3,6500,partial,492.26,36.98,16.98,1.5,1.99,6.9,6.51,84.76,1.35,True,True,True,True,-15.16,452.77,13.37,43.5,259.38,68.33,0,3.99,23.78,1.37,True,True,60,-9.79,-12.55,-2.33,12.76,34.34,-21.23,False,True,58.33,-23.56
VSCO_2025,VSCO,2025,move_start,1,2025-04-04,0.0,0.0,928,not,313.88,16.95,-3.97,2.8,1.94,86.45,8.02,105.46,0.49,False,False,False,False,-65.22,23.18,-16.83,-58.07,-34.05,15.0,4,9.8,39.44,0.86,False,False,60,0.83,-3.42,13.63,20.35,40.53,-9.5,True,True,55.0,-23.63
VSCO_2025,VSCO,2025,breakout20,1,2025-05-12,14.0,29.3,953,not,313.88,21.92,9.01,1.04,1.78,67.46,5.49,50.51,0.69,True,False,True,False,-55.02,59.3,24.62,-33.17,-32.51,36.67,5,4.67,31.73,0.82,True,True,60,3.97,2.83,1.28,-1.09,8.67,-20.03,False,False,53.33,-25.63
VSCO_2025,VSCO,2025,gap,1,2025-05-12,14.0,29.3,953,not,313.88,21.92,9.01,1.04,1.78,67.46,5.49,50.51,0.69,True,False,True,False,-55.02,59.3,24.62,-33.17,-32.51,36.67,5,4.67,31.73,0.82,True,True,60,3.97,2.83,1.28,-1.09,8.67,-20.03,False,False,53.33,-25.63
VSCO_2025,VSCO,2025,breakout50,1,2025-05-16,16.2,39.1,957,not,313.88,23.57,0.0,0.49,0.82,80.7,4.79,52.05,0.74,True,False,True,False,-51.63,71.29,50.9,-28.21,-32.58,43.33,5,9.11,34.65,0.62,True,True,60,-5.52,-11.62,-21.0,-3.99,1.06,-25.63,False,False,53.33,-25.5
VSCO_2025,VSCO,2025,gap,2,2025-06-16,27.4,9.9,977,not,313.88,18.62,5.69,2.04,1.91,22.93,5.41,82.48,0.87,False,False,False,False,-61.79,35.32,-19.74,-7.18,-60.59,51.67,6,7.26,24.43,1.27,True,True,60,4.73,4.94,-4.94,45.11,45.54,-5.85,False,False,68.33,-16.6
VSCO_2025,VSCO,2025,breakout20,2,2025-07-23,41.3,27.6,1002,not,313.88,21.63,1.42,0.29,0.32,80.77,4.91,60.66,1.04,True,False,False,False,-55.61,57.19,16.42,25.03,-44.17,61.67,14,6.51,19.14,1.08,True,True,60,-9.75,-5.32,1.76,39.57,44.89,-16.6,False,False,80.0,-16.01
VSCO_2025,VSCO,2025,breakout20,3,2025-08-12,49.2,31.0,1016,not,313.88,22.2,0.98,1.4,1.5,80.41,5.04,63.09,0.92,True,False,True,False,-54.44,61.34,17.15,1.28,-32.32,53.33,15,5.87,21.71,0.77,True,True,60,0.81,-0.95,15.59,68.6,75.72,-4.37,False,False,88.33,-9.82
VSCO_2025,VSCO,2025,gap,3,2025-08-28,55.9,33.7,1028,not,313.88,22.67,9.7,2.76,2.6,21.32,5.17,72.18,1.0,True,False,True,False,-53.48,64.75,16.14,9.46,-15.63,58.33,15,2.06,29.17,0.78,True,True,60,15.79,16.63,15.75,61.89,72.08,-2.87,True,True,78.33,-10.21
VSCO_2025,VSCO,2025,breakout20,4,2025-09-04,58.1,51.4,1032,not,313.88,25.67,1.35,1.66,1.57,98.82,5.05,76.63,1.15,True,False,True,False,-47.32,86.56,30.24,25.4,15.58,61.67,15,5.22,20.33,1.36,True,True,60,5.26,7.25,13.67,61.01,62.02,-2.61,True,True,78.33,-10.21
VSCO_2025,VSCO,2025,breakout50,2,2025-09-04,58.1,51.4,1032,not,313.88,25.67,1.35,1.66,1.57,98.82,5.05,76.63,1.15,True,False,True,False,-47.32,86.56,30.24,25.4,15.58,61.67,15,5.22,20.33,1.36,True,True,60,5.26,7.25,13.67,61.01,62.02,-2.61,True,True,78.33,-10.21
VSCO_2025,VSCO,2025,breakout20,5,2025-09-15,62.0,63.4,1039,not,313.88,27.7,1.82,1.33,1.24,72.31,4.82,82.44,1.38,True,True,True,False,-43.16,101.31,23.55,52.28,49.17,71.67,14,6.49,24.34,0.56,True,True,60,-7.73,-4.37,4.91,88.84,91.12,-9.42,False,False,78.33,-10.21
VSCO_2025,VSCO,2025,breakout50,3,2025-09-15,62.0,63.4,1039,not,313.88,27.7,1.82,1.33,1.24,72.31,4.82,82.44,1.38,True,True,True,False,-43.16,101.31,23.55,52.28,49.17,71.67,14,6.49,24.34,0.56,True,True,60,-7.73,-4.37,4.91,88.84,91.12,-9.42,False,False,78.33,-10.21
VSCO_2025,VSCO,2025,breakout20,6,2025-10-01,68.7,73.2,1051,not,313.88,29.35,0.99,1.16,1.24,84.0,4.42,74.0,1.34,True,True,True,False,-39.77,113.3,31.03,43.87,59.77,73.33,9,4.47,22.18,0.95,True,True,60,2.96,3.54,23.44,83.34,94.04,-4.46,True,True,85.0,-10.21
VSCO_2025,VSCO,2025,breakout50,4,2025-10-01,68.7,73.2,1051,not,313.88,29.35,0.99,1.16,1.24,84.0,4.42,74.0,1.34,True,True,True,False,-39.77,113.3,31.03,43.87,59.77,73.33,9,4.47,22.18,0.95,True,True,60,2.96,3.54,23.44,83.34,94.04,-4.46,True,True,85.0,-10.21
VSCO_2025,VSCO,2025,breakout20,7,2025-10-20,76.0,86.0,1064,not,313.88,31.52,1.45,0.6,0.82,86.46,4.37,58.59,1.4,True,True,True,False,-35.32,129.07,18.41,49.1,92.55,80.0,5,3.31,20.73,0.65,True,True,60,10.63,14.24,11.33,92.26,112.21,-2.76,False,False,85.0,-10.21
VSCO_2025,VSCO,2025,breakout50,5,2025-10-20,76.0,86.0,1064,not,313.88,31.52,1.45,0.6,0.82,86.46,4.37,58.59,1.4,True,True,True,False,-35.32,129.07,18.41,49.1,92.55,80.0,5,3.31,20.73,0.65,True,True,60,10.63,14.24,11.33,92.26,112.21,-2.76,False,False,85.0,-10.21
VSCO_2025,VSCO,2025,breakout20,8,2025-10-29,79.9,113.7,1071,not,313.88,36.23,3.56,1.71,2.18,28.63,4.54,64.94,1.77,True,True,True,False,-25.65,163.3,33.49,92.71,92.71,88.33,1,6.35,26.3,1.82,True,True,60,3.31,-2.32,10.93,54.26,84.62,-8.37,False,False,78.33,-15.66
